WID	WORD	LABEL	FACTOR	VALUE
8673	【瓶】	1735-瓶	ONYOMIREAD	-0.324969789382117
8674	【瓶】	1735-瓶	KUNYOMIWRITE	-0.912695220381761
8675	【瓶】	1735-瓶	KUNYOMIREAD	-0.657431659766449
8676	【不】	1736-不	KNOW	0.965742701267868
8677	【不】	1736-不	ONYOMIWRITE	0.673874873700831
8678	【不】	1736-不	ONYOMIREAD	0.633234396071461
8679	【不】	1736-不	KUNYOMIWRITE	-0.205801160588567
8680	【不】	1736-不	KUNYOMIREAD	-0.229477914152372
8681	【夫】	1737-夫	KNOW	1.02526609985205
8682	【夫】	1737-夫	ONYOMIWRITE	0.423617266648826
8683	【夫】	1737-夫	ONYOMIREAD	0.555730220797974
8684	【夫】	1737-夫	KUNYOMIWRITE	0.263197674425813
8685	【夫】	1737-夫	KUNYOMIREAD	0.476827091399947
8686	【父】	1738-父	KNOW	1.13124768369189
8687	【父】	1738-父	ONYOMIWRITE	0.414297041077204
8688	【父】	1738-父	ONYOMIREAD	0.574360096947373
8689	【父】	1738-父	KUNYOMIWRITE	0.51709971723396
8690	【父】	1738-父	KUNYOMIREAD	0.520655017282877
8691	【付】	1739-付	KNOW	1.03188197334287
8692	【付】	1739-付	ONYOMIWRITE	0.535984915692978
8693	【付】	1739-付	ONYOMIREAD	0.556879197950701
8694	【付】	1739-付	KUNYOMIWRITE	0.438724014696526
8695	【付】	1739-付	KUNYOMIREAD	0.480984936240742
8696	【布】	1740-布	KNOW	1.05299912974201
8697	【布】	1740-布	ONYOMIWRITE	0.513645171650235
8698	【布】	1740-布	ONYOMIREAD	0.573437084230063
8699	【布】	1740-布	KUNYOMIWRITE	0.457720411948293
8700	【布】	1740-布	KUNYOMIREAD	0.518152514554319
8701	【扶】	1741-扶	KNOW	0.230851701436597
8702	【扶】	1741-扶	ONYOMIWRITE	-0.944942320646704
8703	【扶】	1741-扶	ONYOMIREAD	-0.613362393689197
8704	【扶】	1741-扶	KUNYOMIWRITE	-1.45799828196753
8705	【扶】	1741-扶	KUNYOMIREAD	-1.39683801015145
8706	【府】	1742-府	KNOW	0.955243946684952
8707	【府】	1742-府	ONYOMIWRITE	0.151620020562191
8708	【府】	1742-府	ONYOMIREAD	0.246792862990895
8709	【府】	1742-府	KUNYOMIWRITE	-1.10729556347935
8710	【府】	1742-府	KUNYOMIREAD	-1.04378686369906
8711	【怖】	1743-怖	KNOW	1.01137786576199
8712	【怖】	1743-怖	ONYOMIWRITE	0.170910986403098
8713	【怖】	1743-怖	ONYOMIREAD	0.365352946580556
8714	【怖】	1743-怖	KUNYOMIWRITE	0.171966207122479
8715	【怖】	1743-怖	KUNYOMIREAD	0.329818416712434
8716	【阜】	1744-阜	KNOW	-0.0463100064905312
8717	【阜】	1744-阜	ONYOMIWRITE	-1.1382134699249
8718	【阜】	1744-阜	ONYOMIREAD	-0.907892549295043
8719	【阜】	1744-阜	KUNYOMIWRITE	-1.79169726872737
8720	【阜】	1744-阜	KUNYOMIREAD	-1.70917782090986
8721	【附】	1745-附	KNOW	0.268044759480819
8722	【附】	1745-附	ONYOMIWRITE	-0.933413264708271
8723	【附】	1745-附	ONYOMIREAD	-0.794754361244158
8724	【附】	1745-附	KUNYOMIWRITE	-1.53601914656199
8725	【附】	1745-附	KUNYOMIREAD	-1.38154252475983
8726	【訃】	1746-訃	KNOW	0.465823545412418
8727	【訃】	1746-訃	ONYOMIWRITE	-0.696997504986864
8728	【訃】	1746-訃	ONYOMIREAD	-0.401079389411786
8729	【訃】	1746-訃	KUNYOMIWRITE	-1.59528483010288
8730	【訃】	1746-訃	KUNYOMIREAD	-1.45912254955929
8731	【負】	1747-負	KNOW	1.06892477365136
8732	【負】	1747-負	ONYOMIWRITE	0.443345662029009
8733	【負】	1747-負	ONYOMIREAD	0.638651487787532
8734	【負】	1747-負	KUNYOMIWRITE	0.406902335609885
8735	【負】	1747-負	KUNYOMIREAD	0.544530926670494
8736	【赴】	1748-赴	KNOW	0.619122622998022
8737	【赴】	1748-赴	ONYOMIWRITE	-0.537967343444195
8738	【赴】	1748-赴	ONYOMIREAD	-0.241666464006158
8739	【赴】	1748-赴	KUNYOMIWRITE	-0.931286780413247
8740	【赴】	1748-赴	KUNYOMIREAD	-0.655495360912241
8741	【浮】	1749-浮	KNOW	1.03269149346421
8742	【浮】	1749-浮	ONYOMIWRITE	0.249503924596821
8743	【浮】	1749-浮	ONYOMIREAD	0.523019275200443
8744	【浮】	1749-浮	KUNYOMIWRITE	0.208144242993555
8745	【浮】	1749-浮	KUNYOMIREAD	0.423890635060107
8746	【婦】	1750-婦	KNOW	1.04915151395779
8747	【婦】	1750-婦	ONYOMIWRITE	0.169242304841996
8748	【婦】	1750-婦	ONYOMIREAD	0.382460023261951
8749	【婦】	1750-婦	KUNYOMIWRITE	-0.733599168940037
8750	【婦】	1750-婦	KUNYOMIREAD	-0.556948226498848
8751	【符】	1751-符	KNOW	0.521628822691904
8752	【符】	1751-符	ONYOMIWRITE	-0.401174744549127
8753	【符】	1751-符	ONYOMIREAD	-0.344087512250689
8754	【符】	1751-符	KUNYOMIWRITE	-1.49201930897408
8755	【符】	1751-符	KUNYOMIREAD	-1.45756755259158
8756	【富】	1752-富	KNOW	1.06994719191618
8757	【富】	1752-富	ONYOMIWRITE	0.422610421616507
8758	【富】	1752-富	ONYOMIREAD	0.600278703820246
8759	【富】	1752-富	KUNYOMIWRITE	0.172664448237525
8760	【富】	1752-富	KUNYOMIREAD	0.384962893119244
8761	【普】	1753-普	KNOW	0.785380785295635
8762	【普】	1753-普	ONYOMIWRITE	0.317112354588064
8763	【普】	1753-普	ONYOMIREAD	0.181047039302062
8764	【普】	1753-普	KUNYOMIWRITE	-0.156198411678633
8765	【普】	1753-普	KUNYOMIREAD	-0.195804881073052
8766	【腐】	1754-腐	KNOW	0.688025906153502
8767	【腐】	1754-腐	ONYOMIWRITE	-0.295113115018043
8768	【腐】	1754-腐	ONYOMIREAD	0.121774117203559
8769	【腐】	1754-腐	KUNYOMIWRITE	-0.410002258346214
8770	【腐】	1754-腐	KUNYOMIREAD	0.121290314745282
8771	【敷】	1755-敷	KNOW	0.549800836393542
8772	【敷】	1755-敷	ONYOMIWRITE	-0.331921169306953
8773	【敷】	1755-敷	ONYOMIREAD	-0.292345261808049
8774	【敷】	1755-敷	KUNYOMIWRITE	-0.427507494460274
8775	【敷】	1755-敷	KUNYOMIREAD	-0.232325439916802
8776	【膚】	1756-膚	KNOW	0.396573496374787
8777	【膚】	1756-膚	ONYOMIWRITE	-0.54660204425214
8778	【膚】	1756-膚	ONYOMIREAD	-0.197477008141237
8779	【膚】	1756-膚	KUNYOMIWRITE	-0.902600742430699
8780	【膚】	1756-膚	KUNYOMIREAD	-0.686761554492298
8781	【賦】	1757-賦	KNOW	-0.12089224953539
8782	【賦】	1757-賦	ONYOMIWRITE	-0.960207269230399
8783	【賦】	1757-賦	ONYOMIREAD	-0.860994278824945
8784	【賦】	1757-賦	KUNYOMIWRITE	-1.23257207586597
8785	【賦】	1757-賦	KUNYOMIREAD	-1.15337627105611
8786	【譜】	1758-譜	KNOW	0.275868101955248
8787	【譜】	1758-譜	ONYOMIWRITE	-0.689038184594861
8788	【譜】	1758-譜	ONYOMIREAD	-0.522497534250429
8789	【譜】	1758-譜	KUNYOMIWRITE	-0.995621407434007
8790	【譜】	1758-譜	KUNYOMIREAD	-0.959416859970828
8791	【侮】	1759-侮	KNOW	0.411376683449982
8792	【侮】	1759-侮	ONYOMIWRITE	-0.549941974656167
8793	【侮】	1759-侮	ONYOMIREAD	-0.237007247691337
8794	【侮】	1759-侮	KUNYOMIWRITE	-0.686107614654776
8795	【侮】	1759-侮	KUNYOMIREAD	-0.47203080608199
8796	【武】	1760-武	KNOW	0.903981916691201
8797	【武】	1760-武	ONYOMIWRITE	-0.0428134113328198
8798	【武】	1760-武	ONYOMIREAD	0.178787203593647
8799	【武】	1760-武	KUNYOMIWRITE	-0.174364155238462
8800	【武】	1760-武	KUNYOMIREAD	-0.0381022364031986
8801	【部】	1761-部	KNOW	0.923953761714022
8802	【部】	1761-部	ONYOMIWRITE	0.432326074409393
8803	【部】	1761-部	ONYOMIREAD	0.532522955392921
8804	【部】	1761-部	KUNYOMIWRITE	-0.153140120354166
8805	【部】	1761-部	KUNYOMIREAD	-0.0950443139729239
8806	【舞】	1762-舞	KNOW	0.864848314751956
8807	【舞】	1762-舞	ONYOMIWRITE	0.0239209426439099
8808	【舞】	1762-舞	ONYOMIREAD	0.215233066353532
8809	【舞】	1762-舞	KUNYOMIWRITE	-0.033607301324893
8810	【舞】	1762-舞	KUNYOMIREAD	0.233621919626061
8811	【封】	1763-封	KNOW	0.64661268662397
8812	【封】	1763-封	ONYOMIWRITE	-0.000595456036049134
8813	【封】	1763-封	ONYOMIREAD	0.055319593071809
8814	【封】	1763-封	KUNYOMIWRITE	-0.414501998884387
8815	【封】	1763-封	KUNYOMIREAD	-0.216466332968848
8816	【風】	1764-風	KNOW	0.943961250648576
8817	【風】	1764-風	ONYOMIWRITE	0.434945334329276
8818	【風】	1764-風	ONYOMIREAD	0.530680321974145
8819	【風】	1764-風	KUNYOMIWRITE	0.513761727730107
8820	【風】	1764-風	KUNYOMIREAD	0.671087178965639
8821	【伏】	1765-伏	KNOW	0.625535175906821
8822	【伏】	1765-伏	ONYOMIWRITE	-0.651660463286677
8823	【伏】	1765-伏	ONYOMIREAD	-0.436299480792425
8824	【伏】	1765-伏	KUNYOMIWRITE	-0.554169527417323
8825	【伏】	1765-伏	KUNYOMIREAD	-0.319608065637218
8826	【服】	1766-服	KNOW	0.998715514533111
8827	【服】	1766-服	ONYOMIWRITE	0.0921612316756823
8828	【服】	1766-服	ONYOMIREAD	0.248711129370367
8829	【服】	1766-服	KUNYOMIWRITE	-0.00483195682841786
8830	【服】	1766-服	KUNYOMIREAD	0.015992791740321
8831	【副】	1767-副	KNOW	1.01880441524274
8832	【副】	1767-副	ONYOMIWRITE	0.387640634141826
8833	【副】	1767-副	ONYOMIREAD	0.390287541958747
8834	【副】	1767-副	KUNYOMIWRITE	-0.275820452857137
8835	【副】	1767-副	KUNYOMIREAD	-0.294983932704283
8836	【幅】	1768-幅	KNOW	0.83901018359755
8837	【幅】	1768-幅	ONYOMIWRITE	-0.0626105742247979
8838	【幅】	1768-幅	ONYOMIREAD	-0.00473735932379395
8839	【幅】	1768-幅	KUNYOMIWRITE	0.0763996236587068
8840	【幅】	1768-幅	KUNYOMIREAD	0.0725135484669625
8841	【復】	1769-復	KNOW	0.836124832675103
8842	【復】	1769-復	ONYOMIWRITE	0.312573640171251
8843	【復】	1769-復	ONYOMIREAD	0.405100431406083
8844	【復】	1769-復	KUNYOMIWRITE	-0.56949688566888
8845	【復】	1769-復	KUNYOMIREAD	-0.374243026954573
8846	【福】	1770-福	KNOW	0.955909757341647
8847	【福】	1770-福	ONYOMIWRITE	0.251379424293343
8848	【福】	1770-福	ONYOMIREAD	0.44822666730717
8849	【福】	1770-福	KUNYOMIWRITE	-0.276773517967515
8850	【福】	1770-福	KUNYOMIREAD	-0.217110801442611
8851	【腹】	1771-腹	KNOW	0.955534224038479
8852	【腹】	1771-腹	ONYOMIWRITE	0.289997452932876
8853	【腹】	1771-腹	ONYOMIREAD	0.367616406055936
8854	【腹】	1771-腹	KUNYOMIWRITE	0.364219682119439
8855	【腹】	1771-腹	KUNYOMIREAD	0.348967095825641
8856	【複】	1772-複	KNOW	0.971739287469824
8857	【複】	1772-複	ONYOMIWRITE	0.411309889002208
8858	【複】	1772-複	ONYOMIREAD	0.505646089785594
8859	【複】	1772-複	KUNYOMIWRITE	-0.412146558512922
8860	【複】	1772-複	KUNYOMIREAD	-0.35930826799129
8861	【覆】	1773-覆	KNOW	0.664639652361752
8862	【覆】	1773-覆	ONYOMIWRITE	-0.592521009986943
8863	【覆】	1773-覆	ONYOMIREAD	-0.372641078096243
8864	【覆】	1773-覆	KUNYOMIWRITE	-0.672782052627344
8865	【覆】	1773-覆	KUNYOMIREAD	-0.476418210882037
8866	【払】	1774-払	KNOW	0.997387069190957
8867	【払】	1774-払	ONYOMIWRITE	0.229509652814218
8868	【払】	1774-払	ONYOMIREAD	0.215953166544972
8869	【払】	1774-払	KUNYOMIWRITE	0.482736694304977
8870	【払】	1774-払	KUNYOMIREAD	0.660429145868824
8871	【沸】	1775-沸	KNOW	0.894651255353538
8872	【沸】	1775-沸	ONYOMIWRITE	-0.392760908635207
8873	【沸】	1775-沸	ONYOMIREAD	-0.181790806652491
8874	【沸】	1775-沸	KUNYOMIWRITE	-0.299227288025398
8875	【沸】	1775-沸	KUNYOMIREAD	-0.183827788600276
8876	【仏】	1776-仏	KNOW	1.01851930386377
8877	【仏】	1776-仏	ONYOMIWRITE	-0.140768663466286
8878	【仏】	1776-仏	ONYOMIREAD	0.0737477332877989
8879	【仏】	1776-仏	KUNYOMIWRITE	-0.142450037367112
8880	【仏】	1776-仏	KUNYOMIREAD	-0.00299102296809253
8881	【物】	1777-物	KNOW	1.09158435962243
8882	【物】	1777-物	ONYOMIWRITE	0.838449994144841
8883	【物】	1777-物	ONYOMIREAD	0.766064544112004
8884	【物】	1777-物	KUNYOMIWRITE	0.840317786195771
8885	【物】	1777-物	KUNYOMIREAD	0.765781604941685
8886	【粉】	1778-粉	KNOW	1.09480698727459
8887	【粉】	1778-粉	ONYOMIWRITE	0.406386191109571
8888	【粉】	1778-粉	ONYOMIREAD	0.507724698797561
8889	【粉】	1778-粉	KUNYOMIWRITE	0.349467585385891
8890	【粉】	1778-粉	KUNYOMIREAD	0.685988394427295
8891	【紛】	1779-紛	KNOW	0.744981584975447
8892	【紛】	1779-紛	ONYOMIWRITE	-0.378958710588577
8893	【紛】	1779-紛	ONYOMIREAD	-0.14290518161124
8894	【紛】	1779-紛	KUNYOMIWRITE	-0.553736743628727
8895	【紛】	1779-紛	KUNYOMIREAD	-0.296074457348381
8896	【雰】	1780-雰	KNOW	0.277307019845837
8897	【雰】	1780-雰	ONYOMIWRITE	-0.963793434981991
8898	【雰】	1780-雰	ONYOMIREAD	-0.649674560497939
8899	【雰】	1780-雰	KUNYOMIWRITE	-1.33889067556311
8900	【雰】	1780-雰	KUNYOMIREAD	-1.05892939220377
8901	【噴】	1781-噴	KNOW	0.70494850757114
8902	【噴】	1781-噴	ONYOMIWRITE	-0.862682631920491
8903	【噴】	1781-噴	ONYOMIREAD	-0.203184270852396
8904	【噴】	1781-噴	KUNYOMIWRITE	-1.22002388726086
8905	【噴】	1781-噴	KUNYOMIREAD	-0.767016560975637
8906	【墳】	1782-墳	KNOW	0.430972796070813
8907	【墳】	1782-墳	ONYOMIWRITE	-1.2806781760256
8908	【墳】	1782-墳	ONYOMIREAD	-0.843939467058943
8909	【墳】	1782-墳	KUNYOMIWRITE	-1.66794150925421
8910	【墳】	1782-墳	KUNYOMIREAD	-1.31049534025053
8911	【憤】	1783-憤	KNOW	0.391315841034529
8912	【憤】	1783-憤	ONYOMIWRITE	-1.1761602950592
8913	【憤】	1783-憤	ONYOMIREAD	-0.687857932109247
8914	【憤】	1783-憤	KUNYOMIWRITE	-1.43328811047507
8915	【憤】	1783-憤	KUNYOMIREAD	-1.02289672789442
8916	【奮】	1784-奮	KNOW	0.699982422903936
8917	【奮】	1784-奮	ONYOMIWRITE	-0.688951955773515
8918	【奮】	1784-奮	ONYOMIREAD	-0.276372443355763
8919	【奮】	1784-奮	KUNYOMIWRITE	-1.10279677034284
8920	【奮】	1784-奮	KUNYOMIREAD	-0.845820293201498
8921	【分】	1785-分	KNOW	1.19075400441385
8922	【分】	1785-分	ONYOMIWRITE	0.956838673134545
8923	【分】	1785-分	ONYOMIREAD	1.01868852738212
8924	【分】	1785-分	KUNYOMIWRITE	0.897156565680405
8925	【分】	1785-分	KUNYOMIREAD	0.90016389507511
8926	【文】	1786-文	KNOW	1.21517684323777
8927	【文】	1786-文	ONYOMIWRITE	0.955606259196186
8928	【文】	1786-文	ONYOMIREAD	0.957212296781031
8929	【文】	1786-文	KUNYOMIWRITE	0.54720956427136
8930	【文】	1786-文	KUNYOMIREAD	0.549399607811472
8931	【聞】	1787-聞	KNOW	1.0768640812721
8932	【聞】	1787-聞	ONYOMIWRITE	0.75944139243554
8933	【聞】	1787-聞	ONYOMIREAD	0.919626421593569
8934	【聞】	1787-聞	KUNYOMIWRITE	0.880351983361989
8935	【聞】	1787-聞	KUNYOMIREAD	0.918477017120059
8936	【丙】	1788-丙	KNOW	0.0966944468556314
8937	【丙】	1788-丙	ONYOMIWRITE	-1.15515107121668
8938	【丙】	1788-丙	ONYOMIREAD	-0.929065064610205
8939	【丙】	1788-丙	KUNYOMIWRITE	-1.33942057420881
8940	【丙】	1788-丙	KUNYOMIREAD	-1.12156128601438
8941	【平】	1789-平	KNOW	1.05878795625738
8942	【平】	1789-平	ONYOMIWRITE	0.647466927890091
8943	【平】	1789-平	ONYOMIREAD	0.687009667875215
8944	【平】	1789-平	KUNYOMIWRITE	0.470649074993577
8945	【平】	1789-平	KUNYOMIREAD	0.349950260859196
8946	【兵】	1790-兵	KNOW	1.07545801748447
8947	【兵】	1790-兵	ONYOMIWRITE	-0.0974384076028519
8948	【兵】	1790-兵	ONYOMIREAD	-0.0394075985370017
8949	【兵】	1790-兵	KUNYOMIWRITE	-0.293238117186568
8950	【兵】	1790-兵	KUNYOMIREAD	-0.253705952082466
8951	【併】	1791-併	KNOW	0.644195630325364
8952	【併】	1791-併	ONYOMIWRITE	-0.196801278792654
8953	【併】	1791-併	ONYOMIREAD	-0.100666348658401
8954	【併】	1791-併	KUNYOMIWRITE	-0.273632628443832
8955	【併】	1791-併	KUNYOMIREAD	-0.235985759031957
8956	【並】	1792-並	KNOW	1.02272820921927
8957	【並】	1792-並	ONYOMIWRITE	0.251358541249385
8958	【並】	1792-並	ONYOMIREAD	0.194935399652671
8959	【並】	1792-並	KUNYOMIWRITE	0.0598174328216443
8960	【並】	1792-並	KUNYOMIREAD	0.373323297302943
8961	【柄】	1793-柄	KNOW	0.917870459228809
8962	【柄】	1793-柄	ONYOMIWRITE	-0.588462897982983
8963	【柄】	1793-柄	ONYOMIREAD	-0.4104090662365
8964	【柄】	1793-柄	KUNYOMIWRITE	-0.312854377693132
8965	【柄】	1793-柄	KUNYOMIREAD	-0.136718489928881
8966	【陛】	1794-陛	KNOW	0.396925735186237
8967	【陛】	1794-陛	ONYOMIWRITE	-1.00089910984532
8968	【陛】	1794-陛	ONYOMIREAD	-0.783306418007683
8969	【陛】	1794-陛	KUNYOMIWRITE	-1.27327951564566
8970	【陛】	1794-陛	KUNYOMIREAD	-1.1194500313977
8971	【閉】	1795-閉	KNOW	1.05891717322477
8972	【閉】	1795-閉	ONYOMIWRITE	0.510130153133086
8973	【閉】	1795-閉	ONYOMIREAD	0.608432051871207
8974	【閉】	1795-閉	KUNYOMIWRITE	0.568962381344183
8975	【閉】	1795-閉	KUNYOMIREAD	0.549608608770284
8976	【塀】	1796-塀	KNOW	0.865433087043552
8977	【塀】	1796-塀	ONYOMIWRITE	-0.39251701988254
8978	【塀】	1796-塀	ONYOMIREAD	-0.196831718887782
8979	【塀】	1796-塀	KUNYOMIWRITE	-0.744056190643203
8980	【塀】	1796-塀	KUNYOMIREAD	-0.472032257972931
8981	【幣】	1797-幣	KNOW	0.491740890878135
8982	【幣】	1797-幣	ONYOMIWRITE	-0.686853457651676
8983	【幣】	1797-幣	ONYOMIREAD	-0.29407903151736
8984	【幣】	1797-幣	KUNYOMIWRITE	-1.11760493876781
8985	【幣】	1797-幣	KUNYOMIREAD	-0.959742673862362
8986	【弊】	1798-弊	KNOW	0.409652170461936
8987	【弊】	1798-弊	ONYOMIWRITE	-0.805405806260466
8988	【弊】	1798-弊	ONYOMIREAD	-0.528793922806835
8989	【弊】	1798-弊	KUNYOMIWRITE	-1.17491393047046
8990	【弊】	1798-弊	KUNYOMIREAD	-1.11791594761177
8991	【蔽】	1799-蔽	KNOW	-0.530963640499621
8992	【蔽】	1799-蔽	ONYOMIWRITE	-1.4106086633935
8993	【蔽】	1799-蔽	ONYOMIREAD	-1.25406381647443
8994	【蔽】	1799-蔽	KUNYOMIWRITE	-1.68338543798028
8995	【蔽】	1799-蔽	KUNYOMIREAD	-1.58481424831028
8996	【餅】	1800-餅	KNOW	0.937915127601386
8997	【餅】	1800-餅	ONYOMIWRITE	-0.332102000841094
8998	【餅】	1800-餅	ONYOMIREAD	-0.392375504992745
8999	【餅】	1800-餅	KUNYOMIWRITE	-0.236048915866477
9000	【餅】	1800-餅	KUNYOMIREAD	-0.335655689094839
9001	【米】	1801-米	KNOW	1.05157631199148
9002	【米】	1801-米	ONYOMIWRITE	0.440910507289042
9003	【米】	1801-米	ONYOMIREAD	0.776248517307903
9004	【米】	1801-米	KUNYOMIWRITE	0.67514879186759
9005	【米】	1801-米	KUNYOMIREAD	0.792188308503463
9006	【壁】	1802-壁	KNOW	1.10564550056636
9007	【壁】	1802-壁	ONYOMIWRITE	0.0511736124556433
9008	【壁】	1802-壁	ONYOMIREAD	0.245490713263829
9009	【壁】	1802-壁	KUNYOMIWRITE	0.171274400753625
9010	【壁】	1802-壁	KUNYOMIREAD	0.402974366895823
9011	【璧】	1803-璧	KNOW	0.286167683427683
9012	【璧】	1803-璧	ONYOMIWRITE	-0.775448826529778
9013	【璧】	1803-璧	ONYOMIREAD	-0.534180535354546
9014	【璧】	1803-璧	KUNYOMIWRITE	-0.71655894834686
9015	【璧】	1803-璧	KUNYOMIREAD	-0.655906420348648
9016	【癖】	1804-癖	KNOW	0.892847790809007
9017	【癖】	1804-癖	ONYOMIWRITE	-0.379187487940376
9018	【癖】	1804-癖	ONYOMIREAD	0.0243029901094257
9019	【癖】	1804-癖	KUNYOMIWRITE	-0.224321407088396
9020	【癖】	1804-癖	KUNYOMIREAD	-0.0292774976808762
9021	【別】	1805-別	KNOW	1.06672326918866
9022	【別】	1805-別	ONYOMIWRITE	0.44128303584896
9023	【別】	1805-別	ONYOMIREAD	0.637958525952092
9024	【別】	1805-別	KUNYOMIWRITE	0.268487207730228
9025	【別】	1805-別	KUNYOMIREAD	0.36259922830443
9026	【蔑】	1806-蔑	KNOW	0.47917728065054
9027	【蔑】	1806-蔑	ONYOMIWRITE	-0.774270027079577
9028	【蔑】	1806-蔑	ONYOMIREAD	-0.500527603438204
9029	【蔑】	1806-蔑	KUNYOMIWRITE	-1.14488667374725
9030	【蔑】	1806-蔑	KUNYOMIREAD	-0.778202095580802
9031	【片】	1807-片	KNOW	1.01622383300237
9032	【片】	1807-片	ONYOMIWRITE	0.227384540055839
9033	【片】	1807-片	ONYOMIREAD	0.247657250820636
9034	【片】	1807-片	KUNYOMIWRITE	0.10836113041588
9035	【片】	1807-片	KUNYOMIREAD	0.226302274654705
9036	【辺】	1808-辺	KNOW	1.07009733797996
9037	【辺】	1808-辺	ONYOMIWRITE	0.441516612543014
9038	【辺】	1808-辺	ONYOMIREAD	0.579603142598934
9039	【辺】	1808-辺	KUNYOMIWRITE	0.153250404633076
9040	【辺】	1808-辺	KUNYOMIREAD	0.284316520745016
9041	【返】	1809-返	KNOW	1.09273277013255
9042	【返】	1809-返	ONYOMIWRITE	0.681103836904274
9043	【返】	1809-返	ONYOMIREAD	0.694272941843564
9044	【返】	1809-返	KUNYOMIWRITE	0.615569642815706
9045	【返】	1809-返	KUNYOMIREAD	0.659182119925589
9046	【変】	1810-変	KNOW	1.11429676485516
9047	【変】	1810-変	ONYOMIWRITE	0.539374682431299
9048	【変】	1810-変	ONYOMIREAD	0.812170714946086
9049	【変】	1810-変	KUNYOMIWRITE	0.578952023816835
9050	【変】	1810-変	KUNYOMIREAD	0.734965461760342
9051	【偏】	1811-偏	KNOW	0.813537675536338
9052	【偏】	1811-偏	ONYOMIWRITE	-0.381154593601091
9053	【偏】	1811-偏	ONYOMIREAD	-0.126934805262312
9054	【偏】	1811-偏	KUNYOMIWRITE	-0.638388835191374
9055	【偏】	1811-偏	KUNYOMIREAD	-0.340322869039909
9056	【遍】	1812-遍	KNOW	0.555340114970525
9057	【遍】	1812-遍	ONYOMIWRITE	-0.834464114254587
9058	【遍】	1812-遍	ONYOMIREAD	-0.732915876055434
9059	【遍】	1812-遍	KUNYOMIWRITE	-1.06823190924727
9060	【遍】	1812-遍	KUNYOMIREAD	-0.986047095999727
9061	【編】	1813-編	KNOW	0.920862140603089
9062	【編】	1813-編	ONYOMIWRITE	0.0960750326496168
9063	【編】	1813-編	ONYOMIREAD	0.371999634750761
9064	【編】	1813-編	KUNYOMIWRITE	-0.506057394124358
9065	【編】	1813-編	KUNYOMIREAD	-0.230885471168646
9066	【弁】	1814-弁	KNOW	0.943535816431355
9067	【弁】	1814-弁	ONYOMIWRITE	0.36933054451648
9068	【弁】	1814-弁	ONYOMIREAD	0.551760712303308
9069	【弁】	1814-弁	KUNYOMIWRITE	-0.839861149700087
9070	【弁】	1814-弁	KUNYOMIREAD	-0.667482528570762
9071	【便】	1815-便	KNOW	1.0608759236535
9072	【便】	1815-便	ONYOMIWRITE	0.490260362323488
9073	【便】	1815-便	ONYOMIREAD	0.611399441923696
9074	【便】	1815-便	KUNYOMIWRITE	-0.333075058984502
9075	【便】	1815-便	KUNYOMIREAD	-0.0806835878954388
9076	【勉】	1816-勉	KNOW	1.0998949173863
9077	【勉】	1816-勉	ONYOMIWRITE	0.568937955810401
9078	【勉】	1816-勉	ONYOMIREAD	0.447698364987768
9079	【勉】	1816-勉	KUNYOMIWRITE	-0.216734214264225
9080	【勉】	1816-勉	KUNYOMIREAD	-0.0578806999996822
9081	【歩】	1817-歩	KNOW	1.13973067762866
9082	【歩】	1817-歩	ONYOMIWRITE	0.510682934379233
9083	【歩】	1817-歩	ONYOMIREAD	0.669074212241826
9084	【歩】	1817-歩	KUNYOMIWRITE	0.412694891285357
9085	【歩】	1817-歩	KUNYOMIREAD	0.633239921682579
9086	【保】	1818-保	KNOW	0.90017107749964
9087	【保】	1818-保	ONYOMIWRITE	0.449083142839274
9088	【保】	1818-保	ONYOMIREAD	0.667419228233323
9089	【保】	1818-保	KUNYOMIWRITE	0.172808168375451
9090	【保】	1818-保	KUNYOMIREAD	0.320616928688216
9091	【哺】	1819-哺	KNOW	-0.115240106556322
9092	【哺】	1819-哺	ONYOMIWRITE	-1.12069161856958
9093	【哺】	1819-哺	ONYOMIREAD	-0.664614989516607
9094	【哺】	1819-哺	KUNYOMIWRITE	-1.64543645704463
9095	【哺】	1819-哺	KUNYOMIREAD	-1.45168692614937
9096	【捕】	1820-捕	KNOW	0.899373124180904
9097	【捕】	1820-捕	ONYOMIWRITE	-0.177699539810127
9098	【捕】	1820-捕	ONYOMIREAD	0.195356313304674
9099	【捕】	1820-捕	KUNYOMIWRITE	-0.425554592051057
9100	【捕】	1820-捕	KUNYOMIREAD	-0.0166509808787699
9101	【補】	1821-補	KNOW	0.785131589928005
9102	【補】	1821-補	ONYOMIWRITE	0.0777694006099165
9103	【補】	1821-補	ONYOMIREAD	0.272984673953356
9104	【補】	1821-補	KUNYOMIWRITE	-0.196189994157087
9105	【補】	1821-補	KUNYOMIREAD	0.159721200372636
9106	【舗】	1822-舗	KNOW	0.744827773004713
9107	【舗】	1822-舗	ONYOMIWRITE	-0.433418285185287
9108	【舗】	1822-舗	ONYOMIREAD	0.0364244290272851
9109	【舗】	1822-舗	KUNYOMIWRITE	-1.0970234369572
9110	【舗】	1822-舗	KUNYOMIREAD	-0.958572607132458
9111	【母】	1823-母	KNOW	1.17518978476966
9112	【母】	1823-母	ONYOMIWRITE	0.902048501313346
9113	【母】	1823-母	ONYOMIREAD	0.902874397736371
9114	【母】	1823-母	KUNYOMIWRITE	0.552124348985236
